지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
진주,2024.12.1,경상대태양광,0.905,2.651112,6.5,0.1,0.2,81.3,7.4,10.27
진주,2024.12.2,경상대태양광,0.905,2.739384,9.1,,0.6,76,6.7,10.64
진주,2024.12.3,경상대태양광,0.905,2.43612,6.1,,0.5,51,7.6,10.06
진주,2024.12.4,경상대태양광,0.905,2.545992,3.1,,0.2,62.1,6.1,9.87
진주,2024.12.5,경상대태양광,0.905,2.415528,4.4,,0.5,69.5,6.7,10.1
진주,2024.12.6,경상대태양광,0.905,1.800216,3.5,,0.3,68.9,3.6,6.75
진주,2024.12.7,경상대태양광,0.905,1.930176,2.4,,0.4,67.4,5.8,9.85
진주,2024.12.8,경상대태양광,0.905,3.218472,3,,1.2,45.5,8.5,12.23
진주,2024.12.9,경상대태양광,0.905,3.069072,1.7,,0.2,65.9,8.5,12.27
진주,2024.12.10,경상대태양광,0.905,2.939184,1.9,,0.1,73.5,7.4,11.18
진주,2024.12.11,경상대태양광,0.905,2.202192,2.7,,0.2,66.4,5.4,8.92
진주,2024.12.12,경상대태양광,0.905,2.839176,1.7,,0.4,56,7.9,11.64
진주,2024.12.13,경상대태양광,0.905,1.672704,2.1,,0.6,50.8,3.4,7.25
진주,2024.12.14,경상대태양광,0.905,3.078504,2.2,,1.3,49.3,7.9,10.18
진주,2024.12.15,경상대태양광,0.905,0.448272,2.3,,0.7,65.9,4.9,8.49
진주,2024.12.16,경상대태양광,0.905,2.209248,2.7,,0.2,66.9,8.3,11.38
진주,2024.12.17,경상대태양광,0.905,2.75976,2.2,,0.3,62.1,8.3,11.07
진주,2024.12.18,경상대태양광,0.905,3.088872,0.2,,1,59,8.4,12.07
진주,2024.12.19,경상대태양광,0.905,3.047616,-1.1,,0.3,52.9,8.4,11.66
진주,2024.12.20,경상대태양광,0.905,2.053656,0.7,,0.2,61.4,6.2,9.02
진주,2024.12.21,경상대태양광,0.905,1.660464,2.3,0,1.2,58.4,4.5,7.63
진주,2024.12.22,경상대태양광,0.905,3.144168,-0.5,,0.7,43.3,8.5,11.85
진주,2024.12.23,경상대태양광,0.905,3.026088,-0.2,,0.5,63.6,8.5,11.5
진주,2024.12.24,경상대태양광,0.905,3.022416,0.5,,0.2,64.8,8.4,12.22
진주,2024.12.25,경상대태양광,0.905,2.445264,1.2,,0.2,65.8,8.1,9.68
진주,2024.12.26,경상대태양광,0.905,2.560464,1.7,,0.7,60.5,8.2,10.6
진주,2024.12.27,경상대태양광,0.905,2.9538,0.7,,0.6,58.1,8.4,11.47
진주,2024.12.28,경상대태양광,0.905,3.07332,0.3,0,0.8,55.9,7.9,11.65
진주,2024.12.29,경상대태양광,0.905,2.831832,0.3,,0.2,70.3,8.3,11.83
진주,2024.12.30,경상대태양광,0.905,1.630944,4,,0.4,69.5,6.1,8.05
진주,2024.12.31,경상대태양광,0.905,3.123288,3.8,,1.3,42.4,8.5,12.19
고흥,2023.9.1,고흥만 수상태양광,83,0,24.8,7,1.1,87.4,6.4,
고흥,2023.9.2,고흥만 수상태양광,83,0,23.6,3.7,0.8,93,2,
고흥,2023.9.3,고흥만 수상태양광,83,0,25.1,1.9,0.9,88.8,6.5,
고흥,2023.9.4,고흥만 수상태양광,83,0,25.4,11.4,0.8,87.4,9.4,
고흥,2023.9.5,고흥만 수상태양광,83,55.653024,25.1,,0.7,81.1,9.5,
고흥,2023.9.6,고흥만 수상태양광,83,326.55924,24.3,,0.7,80.4,8.4,
고흥,2023.9.7,고흥만 수상태양광,83,379.481592,23.4,,1,70.9,10.8,
고흥,2023.9.8,고흥만 수상태양광,83,369.3207,22.6,,1,73,10.4,
고흥,2023.9.9,고흥만 수상태양광,83,375.14358,23,,0.7,77.8,9.6,
고흥,2023.9.10,고흥만 수상태양광,83,258.461784,22.4,,0.5,83.5,6.1,
고흥,2023.9.11,고흥만 수상태양광,83,342.197184,24,0,0.7,83.3,6.7,
고흥,2023.9.12,고흥만 수상태양광,83,278.867568,23.7,0,0.4,87,3.4,
고흥,2023.9.13,고흥만 수상태양광,83,87.488016,23.4,24.5,0.6,92.1,0.2,
고흥,2023.9.14,고흥만 수상태양광,83,50.48484,21.9,13.5,0.5,96.6,0,
고흥,2023.9.15,고흥만 수상태양광,83,183.347808,23.4,9.4,1.1,93.4,3,
고흥,2023.9.16,고흥만 수상태양광,83,96.797148,23.7,30.1,0.5,97.4,0.5,
고흥,2023.9.17,고흥만 수상태양광,83,209.749176,24.3,11.5,0.6,89.1,2.9,
고흥,2023.9.18,고흥만 수상태양광,83,352.361436,24.4,,0.8,85.6,8.7,
고흥,2023.9.19,고흥만 수상태양광,83,233.436084,22.1,,0.6,86.6,6.7,
고흥,2023.9.20,고흥만 수상태양광,83,57.555708,23.6,4,2,90,0,
고흥,2023.9.21,고흥만 수상태양광,83,77.435148,21.5,1.5,1.7,89.1,0.2,
고흥,2023.9.22,고흥만 수상태양광,83,263.089848,21,0,0.7,88.9,4,
고흥,2023.9.23,고흥만 수상태양광,83,251.718936,20.4,,1.1,72.9,6.6,
고흥,2023.9.24,고흥만 수상태양광,83,342.02532,21.6,,1.9,62.1,10.3,
고흥,2023.9.25,고흥만 수상태양광,83,183.256752,22.8,0,1,76.3,2.3,
고흥,2023.9.26,고흥만 수상태양광,83,189.371364,25,0.2,1.1,83,3.3,
고흥,2023.9.27,고흥만 수상태양광,83,226.03518,24.6,,1.2,79.6,4.4,
고흥,2023.9.28,고흥만 수상태양광,83,326.59746,24.1,,1.5,78.5,7.9,
고흥,2023.9.29,고흥만 수상태양광,83,345.300648,22.2,,0.7,77.1,10,
고흥,2023.9.30,고흥만 수상태양광,83,247.144716,20.4,2.3,1.1,78.5,5.8,
고흥,2023.10.1,고흥만 수상태양광,83,357.075348,19.3,,1.4,68.8,9.5,
고흥,2023.10.2,고흥만 수상태양광,83,343.509348,18.5,,0.7,69.1,9.8,
고흥,2023.10.3,고흥만 수상태양광,83,69.886656,18.5,0.5,0.8,80.5,0,
고흥,2023.10.4,고흥만 수상태양광,83,305.330424,19.9,,1.2,75.3,8.1,
고흥,2023.10.5,고흥만 수상태양광,83,337.035972,18.2,,3,45.8,9,
고흥,2023.10.6,고흥만 수상태양광,83,152.014968,16.5,,0.6,66.1,1.1,
고흥,2023.10.7,고흥만 수상태양광,83,74.10606,17.3,2.8,0.6,78.9,0,
고흥,2023.10.8,고흥만 수상태양광,83,216.496224,19.3,1.2,1.6,73.8,5.5,
고흥,2023.10.9,고흥만 수상태양광,83,182.740404,19.7,,1.1,74.4,3.7,
고흥,2023.10.10,고흥만 수상태양광,83,321.199116,17.9,,1,77.8,8.4,
고흥,2023.10.11,고흥만 수상태양광,83,324.174984,17.7,,0.7,76,10,
고흥,2023.10.12,고흥만 수상태양광,83,333.65808,16.8,,0.6,73.6,9.4,
고흥,2023.10.13,고흥만 수상태양광,83,225.286572,18,,0.5,76.4,4,
고흥,2023.10.14,고흥만 수상태양광,83,272.652324,18.6,,1.2,70.3,9,
고흥,2023.10.15,고흥만 수상태양광,83,285.35136,18.3,,2,70.5,8.4,
고흥,2023.10.16,고흥만 수상태양광,83,326.354532,16.7,,2.3,70.4,9.8,
고흥,2023.10.17,고흥만 수상태양광,83,340.248132,16,,1.8,66.6,9.7,
고흥,2023.10.18,고흥만 수상태양광,83,330.982344,15.6,,0.7,78.1,9.6,
고흥,2023.10.19,고흥만 수상태양광,83,285.067356,18.5,0,1,80,7.1,
고흥,2023.10.20,고흥만 수상태양광,83,289.022664,15.2,0,3.1,55.9,7.4,
고흥,2023.10.21,고흥만 수상태양광,83,232.41288,13.6,,1.6,63.5,6.5,
고흥,2023.10.22,고흥만 수상태양광,83,231.053424,13.6,,1,71.4,6.2,
고흥,2023.10.23,고흥만 수상태양광,83,308.985096,14.7,,0.6,79.9,9.3,
고흥,2023.10.24,고흥만 수상태양광,83,287.940744,14.7,,0.5,77.8,8.7,
고흥,2023.10.25,고흥만 수상태양광,83,289.133544,16.9,,0.7,81.3,9,
고흥,2023.10.26,고흥만 수상태양광,83,258.908076,18.3,0,1.3,80.6,8.6,
고흥,2023.10.27,고흥만 수상태양광,83,312.570468,16.6,,2.6,66,8.8,
고흥,2023.10.28,고흥만 수상태양광,83,300.069336,14.4,,0.8,76.6,8.8,
고흥,2023.10.29,고흥만 수상태양광,83,259.071876,14.3,,0.5,84.3,6.2,
고흥,2023.10.30,고흥만 수상태양광,83,296.421804,15.1,,0.6,82.4,8.8,
고흥,2023.10.31,고흥만 수상태양광,83,294.60648,15.7,,0.6,73.3,8.8,
고흥,2023.11.1,고흥만 수상태양광,83,273.448896,17.7,,1,85.5,8,
고흥,2023.11.2,고흥만 수상태양광,83,279.416928,18.4,,0.7,84.4,8.2,
고흥,2023.11.3,고흥만 수상태양광,83,276.233664,18.1,,0.8,84.8,7.7,
고흥,2023.11.4,고흥만 수상태양광,83,150.293808,20.1,0,0.9,85.9,2.6,
고흥,2023.11.5,고흥만 수상태양광,83,82.42542,21.9,23.3,2.4,85.5,0.9,
고흥,2023.11.6,고흥만 수상태양광,83,109.058796,18.7,51.9,3.6,66.1,2.6,
고흥,2023.11.7,고흥만 수상태양광,83,266.13258,12.6,,3.2,59,7.7,
고흥,2023.11.8,고흥만 수상태양광,83,294.563976,10.5,,0.7,76.4,8.5,
고흥,2023.11.9,고흥만 수상태양광,83,171.230304,16.2,9.2,0.4,84.6,4,
고흥,2023.11.10,고흥만 수상태양광,83,183.56226,11.9,8.2,2.6,54.4,4.2,
고흥,2023.11.11,고흥만 수상태양광,83,266.43204,7.4,,1.8,55.1,7.6,
고흥,2023.11.12,고흥만 수상태양광,83,269.219328,7.5,,2.7,57,6.2,
고흥,2023.11.13,고흥만 수상태양광,83,305.091528,7,,2.4,57.6,8.5,
고흥,2023.11.14,고흥만 수상태양광,83,283.497648,8.9,,2.1,67.1,8.5,
고흥,2023.11.15,고흥만 수상태양광,83,250.466916,8,,0.7,81.3,7.3,
고흥,2023.11.16,고흥만 수상태양광,83,36.24558,7.9,10.1,0.7,91.9,0.2,
고흥,2023.11.17,고흥만 수상태양광,83,164.477208,6.8,2.1,2.1,79.9,3.6,
고흥,2023.11.18,고흥만 수상태양광,83,180.440904,6.3,0.2,4.2,67.9,7.4,
고흥,2023.11.19,고흥만 수상태양광,83,274.495284,10.9,,1.6,69.6,8.3,
고흥,2023.11.20,고흥만 수상태양광,83,287.90832,9.5,,1.2,63,8.3,
고흥,2023.11.21,고흥만 수상태양광,83,276.816624,8.3,,0.6,84.8,8.3,
고흥,2023.11.22,고흥만 수상태양광,83,269.659656,10.6,,0.6,87.5,8.3,
고흥,2023.11.23,고흥만 수상태양광,83,181.695024,14.5,,1.8,77.1,7.3,
고흥,2023.11.24,고흥만 수상태양광,83,190.255464,6,,3.6,51.9,5.3,
고흥,2023.11.25,고흥만 수상태양광,83,288.610812,2.6,,1.2,52.5,8.3,
고흥,2023.11.26,고흥만 수상태양광,83,166.491276,4.1,,0.4,64.5,5.5,
고흥,2023.11.27,고흥만 수상태양광,83,122.4195,10.1,0.2,1.1,70.5,1.8,
고흥,2023.11.28,고흥만 수상태양광,83,240.267888,7.3,,2,67,6.7,
고흥,2023.11.29,고흥만 수상태양광,83,129.822252,6.5,,1.4,72,4,
고흥,2023.11.30,고흥만 수상태양광,83,235.421424,3.4,,3,55.8,6.7,
고흥,2023.12.1,고흥만 수상태양광,83,178.822224,2.9,,1.5,65.8,4.4,
고흥,2023.12.2,고흥만 수상태양광,83,88.907784,4.5,,0.8,71.5,0.6,
고흥,2023.12.3,고흥만 수상태양광,83,249.401964,7,,1.5,64.8,8.1,
고흥,2023.12.4,고흥만 수상태양광,83,233.810892,4.6,,0.5,69.1,7.8,
고흥,2023.12.5,고흥만 수상태양광,83,247.943136,6.5,,0.6,71.1,8.1,
고흥,2023.12.6,고흥만 수상태양광,83,127.278564,9.5,,1.4,77.9,3.1,
고흥,2023.12.7,고흥만 수상태양광,83,240.743916,8.7,,2.2,56.3,8,
고흥,2023.12.8,고흥만 수상태양광,83,223.793304,12.1,,0.8,79.8,8,
고흥,2023.12.9,고흥만 수상태양광,83,142.377984,15,,0.7,84.3,5.4,
고흥,2023.12.10,고흥만 수상태양광,83,167.376804,14.5,2,0.9,86.3,5.7,
고흥,2023.12.11,고흥만 수상태양광,83,9.067884,13.9,15.8,0.9,95.8,0,
고흥,2023.12.12,고흥만 수상태양광,83,21.15288,11.2,1.7,1.1,92.1,0,
고흥,2023.12.13,고흥만 수상태양광,83,193.922904,11.3,,0.7,80.4,6,
고흥,2023.12.14,고흥만 수상태양광,83,8.530284,11.9,28.9,1.2,88.9,0,
고흥,2023.12.15,고흥만 수상태양광,83,26.735268,13.5,2.2,2.4,89.6,0,
고흥,2023.12.16,고흥만 수상태양광,83,95.26608,3.1,0.1,4.7,76.4,1.4,
고흥,2023.12.17,고흥만 수상태양광,83,255.59814,-1.5,,2.8,63.6,7.9,
고흥,2023.12.18,고흥만 수상태양광,83,167.012496,-0.2,0,1.1,64.4,5.4,
고흥,2023.12.19,고흥만 수상태양광,83,131.9556,2.4,0.5,0.8,76.9,3.4,
고흥,2023.12.20,고흥만 수상태양광,83,104.885844,1,0,3,69.9,2.2,
고흥,2023.12.21,고흥만 수상태양광,83,234.471216,-3.8,0,1.9,70.8,7.1,
고흥,2023.12.22,고흥만 수상태양광,83,261.308292,-3.8,,2.1,67.9,7.9,
고흥,2023.12.23,고흥만 수상태양광,83,215.77962,-1.5,,0.7,73.3,7.7,
고흥,2023.12.24,고흥만 수상태양광,83,192.325056,1.7,,1.4,73.9,6.5,
고흥,2023.12.25,고흥만 수상태양광,83,165.87186,1.1,,1.4,74.9,4.9,
고흥,2023.12.26,고흥만 수상태양광,83,222.378828,3,,1.1,77.6,7.1,
고흥,2023.12.27,고흥만 수상태양광,83,237.89556,5,,0.5,76.6,7.9,
고흥,2023.12.28,고흥만 수상태양광,83,187.467336,5.1,,1.2,75,5.4,
고흥,2023.12.29,고흥만 수상태양광,83,223.827744,3,,0.6,78,7.7,
고흥,2023.12.30,고흥만 수상태양광,83,159.690132,5.3,0.4,0.4,84.8,5.3,
고흥,2023.12.31,고흥만 수상태양광,83,45.20082,7.5,0,2.4,74,0.7,
고흥,2024.1.1,고흥만 수상태양광,83,165.504444,4.9,0,0.5,79.6,5,
고흥,2024.1.2,고흥만 수상태양광,83,162.377376,6.3,,0.9,75.8,5.2,
고흥,2024.1.3,고흥만 수상태양광,83,169.029,6.1,1.4,2.2,71.5,5.6,
고흥,2024.1.4,고흥만 수상태양광,83,251.44896,3.2,,1,75.5,8,
고흥,2024.1.5,고흥만 수상태양광,83,169.901256,5.5,,0.6,82.9,4.7,
고흥,2024.1.6,고흥만 수상태양광,83,243.8478,5.6,,2.1,61.8,7.6,
고흥,2024.1.7,고흥만 수상태양광,83,231.426552,2.7,,3.1,56.4,6.7,
고흥,2024.1.8,고흥만 수상태양광,83,271.296816,0.3,,1.2,55.9,7.8,
고흥,2024.1.9,고흥만 수상태양광,83,39.98736,2.1,2.6,0.5,88.4,0,
고흥,2024.1.10,고흥만 수상태양광,83,191.896908,4.5,,1.7,73.6,5.1,
고흥,2024.1.11,고흥만 수상태양광,83,271.739328,3.1,,1.7,71.9,8.1,
고흥,2024.1.12,고흥만 수상태양광,83,232.019676,7.1,,1.8,58.6,8.1,
고흥,2024.1.13,고흥만 수상태양광,83,268.539852,3.5,,1.4,50,8.1,
고흥,2024.1.14,고흥만 수상태양광,83,232.45908,7.2,0,1.4,74.3,7.4,
고흥,2024.1.15,고흥만 수상태양광,83,288.118152,2.9,,3.4,51,8.2,
고흥,2024.1.16,고흥만 수상태양광,83,243.167988,2.2,,0.6,55.8,6.9,
고흥,2024.1.17,고흥만 수상태양광,83,42.668388,7,0,0.5,73.9,0,
고흥,2024.1.18,고흥만 수상태양광,83,30.259404,10.4,3.5,1,92.5,0,
고흥,2024.1.19,고흥만 수상태양광,83,47.955684,8.1,0.4,2.2,78.5,0,
고흥,2024.1.20,고흥만 수상태양광,83,23.948148,7.4,26.4,2.7,85.6,0,
고흥,2024.1.21,고흥만 수상태양광,83,84.3213,7.2,0.6,1.6,84.8,0.4,
고흥,2024.1.22,고흥만 수상태양광,83,165.006492,-0.5,,4.5,65.1,4.3,
고흥,2024.1.23,고흥만 수상태양광,83,179.167716,-2.5,,3.7,67,4.7,
고흥,2024.1.24,고흥만 수상태양광,83,267.999564,-1.2,,4.3,62.5,7.6,
고흥,2024.1.25,고흥만 수상태양광,83,300.40122,0.3,,2.9,57.1,8.4,
고흥,2024.1.26,고흥만 수상태양광,83,287.8722,3.2,,2.5,60,8.4,
고흥,2024.1.27,고흥만 수상태양광,83,281.780772,4.1,,2.1,60.8,8.4,
고흥,2024.1.28,고흥만 수상태양광,83,294.532224,3,,2.6,60.4,8.4,
고흥,2024.1.29,고흥만 수상태양광,83,301.09464,1.7,,1.6,65.5,8.4,
고흥,2024.1.30,고흥만 수상태양광,83,191.158296,3.4,0.4,0.6,71.4,4.2,
고흥,2024.1.31,고흥만 수상태양광,83,174.210624,8.8,3.2,0.8,88.4,3.7,
고흥,2024.2.1,고흥만 수상태양광,83,45.626448,7.5,5.3,0.5,91.8,0,
고흥,2024.2.2,고흥만 수상태양광,83,69.638268,6.9,,0.8,82.6,0.1,
고흥,2024.2.3,고흥만 수상태양광,83,58.010568,7.6,3.4,1.2,84.3,0,
고흥,2024.2.4,고흥만 수상태양광,83,122.04108,8.5,4.1,1.8,80.1,0.8,
고흥,2024.2.5,고흥만 수상태양광,83,45.249204,7,7.7,1.6,93.5,0,
고흥,2024.2.6,고흥만 수상태양광,83,45.249204,5.4,0.6,1.3,84.8,0,
고흥,2024.2.7,고흥만 수상태양광,83,272.110776,2.9,,2.1,69,8.7,
고흥,2024.2.8,고흥만 수상태양광,83,280.70574,2.2,,1,75.3,8.7,
고흥,2024.2.9,고흥만 수상태양광,83,327.508692,3.7,,2.4,64.6,8.7,
고흥,2024.2.10,고흥만 수상태양광,83,264.21276,4.3,,1.1,70.6,8.6,
고흥,2024.2.11,고흥만 수상태양광,83,254.881872,4.8,,1.9,66.1,8.4,
고흥,2024.2.12,고흥만 수상태양광,83,324.128952,4.7,,0.9,72.4,8.9,
고흥,2024.2.13,고흥만 수상태양광,83,280.033404,8.6,,1,79.1,7.8,
고흥,2024.2.14,고흥만 수상태양광,83,116.995872,13.5,12.1,0.8,88.5,1,
고흥,2024.2.15,고흥만 수상태양광,83,118.074348,8.8,,2.3,78.8,1.5,
고흥,2024.2.16,고흥만 수상태양광,83,337.544844,4,,0.7,74,8.7,
고흥,2024.2.17,고흥만 수상태양광,83,349.160028,5.9,,0.7,81,9.1,
고흥,2024.2.18,고흥만 수상태양광,83,34.78566,10.7,43.4,1.4,90.4,0,
고흥,2024.2.19,고흥만 수상태양광,83,121.092972,15,25.4,2.6,90,0.5,
고흥,2024.2.20,고흥만 수상태양광,83,15.628704,9.2,9.6,1.6,90.8,0,
고흥,2024.2.21,고흥만 수상태양광,83,23.841804,7.9,21.6,2.3,89.9,0,
고흥,2024.2.22,고흥만 수상태양광,83,30.69024,5.5,2.4,2.2,86.1,0,
고흥,2024.2.23,고흥만 수상태양광,83,74.528328,5.4,1,1.5,77.1,0,
고흥,2024.2.24,고흥만 수상태양광,83,110.782224,5.5,4.9,2.3,72.3,0.3,
고흥,2024.2.25,고흥만 수상태양광,83,106.1844,6.1,2,1.5,83.9,0,
고흥,2024.2.26,고흥만 수상태양광,83,345.810444,6.5,,1.1,70.9,8.9,
고흥,2024.2.27,고흥만 수상태양광,83,317.485644,7.5,,1.6,55,8.3,
고흥,2024.2.28,고흥만 수상태양광,83,342.852216,8.8,,2,59.3,9.7,
고흥,2024.2.29,고흥만 수상태양광,83,55.262928,7.2,6,1.2,81.4,0,
고흥,2024.3.1,고흥만 수상태양광,83,381.669624,1.5,,4,49.3,10,
고흥,2024.3.2,고흥만 수상태양광,83,382.860324,0.7,,1.3,59.6,10,
고흥,2024.3.3,고흥만 수상태양광,83,182.74494,5.5,0.1,1.1,74.9,4.1,
고흥,2024.3.4,고흥만 수상태양광,83,193.328772,8.2,1.9,0.7,75.1,3.9,
고흥,2024.3.5,고흥만 수상태양광,83,23.294712,8.6,1.9,2.2,84.1,0,
고흥,2024.3.6,고흥만 수상태양광,83,260.315328,10.2,0.5,1.3,71,4.3,
고흥,2024.3.7,고흥만 수상태양광,83,291.699324,6.9,,2.4,64.4,7.5,
고흥,2024.3.8,고흥만 수상태양광,83,377.018292,6.1,,3.7,49,9.9,
고흥,2024.3.9,고흥만 수상태양광,83,385.015764,5,,2.5,46.3,10.2,
고흥,2024.3.10,고흥만 수상태양광,83,208.391568,5.5,,1,56,10.2,
고흥,2024.3.11,고흥만 수상태양광,83,148.82742,7.1,0.4,0.5,78.6,2.5,
고흥,2024.3.12,고흥만 수상태양광,83,153.6738,6.6,0.2,2.2,84.4,3.2,
고흥,2024.3.13,고흥만 수상태양광,83,385.772688,8.1,,2.1,56.4,10.3,
고흥,2024.3.14,고흥만 수상태양광,83,324.58986,8.6,,1.3,58,9.1,
고흥,2024.3.15,고흥만 수상태양광,83,383.781132,10.1,,1,50.1,10.4,
고흥,2024.3.16,고흥만 수상태양광,83,333.10116,11.8,0,1.1,53.8,7.7,
고흥,2024.3.17,고흥만 수상태양광,83,306.503736,12.2,0,3,65.6,7.3,
고흥,2024.3.18,고흥만 수상태양광,83,366.994068,9.7,,1.5,53,10.2,
고흥,2024.3.19,고흥만 수상태양광,83,256.014528,10.5,,3.3,48.9,6.5,
고흥,2024.3.20,고흥만 수상태양광,83,392.62398,7,,4.2,45.1,10.5,
고흥,2024.3.21,고흥만 수상태양광,83,400.588104,6.1,,1.7,56.8,10.5,
고흥,2024.3.22,고흥만 수상태양광,83,258.319992,10.8,6.5,2.3,76.1,5.5,
고흥,2024.3.23,고흥만 수상태양광,83,318.867864,16.7,0.1,1.5,70,9,
고흥,2024.3.24,고흥만 수상태양광,83,37.288272,12.5,6.7,2.2,75.8,0,
고흥,2024.3.25,고흥만 수상태양광,83,37.98732,10.9,17.2,2.3,82,0,
고흥,2024.3.26,고흥만 수상태양광,83,90.823908,8.6,17.3,1.6,91,0,
고흥,2024.3.27,고흥만 수상태양광,83,244.394892,9.5,,1.1,83.5,2,11.82
고흥,2024.3.28,고흥만 수상태양광,83,16.487352,11.9,35.1,2,92,0,1.85
고흥,2024.3.29,고흥만 수상태양광,83,248.209752,11.7,,2.7,81.3,5.3,13.69
고흥,2024.3.30,고흥만 수상태양광,83,267.613752,12.6,,1.8,75.3,6.5,14.96
고흥,2024.3.31,고흥만 수상태양광,83,259.088424,11.7,,1.1,77.5,5.4,15.63
고흥,2024.4.1,고흥만 수상태양광,83,397.168128,13.4,,1,59,10.7,24.09
고흥,2024.4.2,고흥만 수상태양광,83,159.851244,12.8,26.9,1.3,83.1,0.5,10.02
고흥,2024.4.3,고흥만 수상태양광,83,22.778028,13.9,38.2,1.8,94.9,0,2.35
고흥,2024.4.4,고흥만 수상태양광,83,72.418752,13.6,0.6,0.9,85,0,5.77
고흥,2024.4.5,고흥만 수상태양광,83,323.46132,12.9,,1.4,70.6,7,19.66
고흥,2024.4.6,고흥만 수상태양광,83,184.714656,12,,0.6,80.3,3.7,11.07
고흥,2024.4.7,고흥만 수상태양광,83,211.009344,14.6,,1,69.3,10.2,21.58
고흥,2024.4.8,고흥만 수상태양광,83,121.266432,15.5,,0.7,68.5,0.1,7.28
고흥,2024.4.9,고흥만 수상태양광,83,205.414188,13.1,,1.7,74.3,3.5,11.77
고흥,2024.4.10,고흥만 수상태양광,83,389.165448,12.4,,1.4,68,10.8,23.9
고흥,2024.4.11,고흥만 수상태양광,83,132.791652,12.7,0.2,0.7,83.1,1.7,8.51
고흥,2024.4.12,고흥만 수상태양광,83,379.143072,15,,0.9,75.1,10.4,23.92
고흥,2024.4.13,고흥만 수상태양광,83,405.402564,16.4,,1,69.8,11.2,25.42
고흥,2024.4.14,고흥만 수상태양광,83,319.722732,16.6,,1.3,67.5,8,19.91
고흥,2024.4.15,고흥만 수상태양광,83,41.122704,15.8,35.5,1.9,92.3,0,3.11
고흥,2024.4.16,고흥만 수상태양광,83,383.257392,16.1,,2.3,74,9.4,23.88
고흥,2024.4.17,고흥만 수상태양광,83,304.363668,14.1,,1,65.4,6.6,19.02
고흥,2024.4.18,고흥만 수상태양광,83,389.444328,16.2,,1.1,65.3,11.3,25.29
고흥,2024.4.19,고흥만 수상태양광,83,361.475688,17,,1.2,61.3,11.1,23.03
고흥,2024.4.20,고흥만 수상태양광,83,29.460732,15.1,27.6,1.4,90.8,0,2.34
고흥,2024.4.21,고흥만 수상태양광,83,51.280236,15.2,3.9,0.8,95.4,0,3.43
고흥,2024.4.22,고흥만 수상태양광,83,123.276132,15.7,,1,85.9,0.5,8.85
고흥,2024.4.23,고흥만 수상태양광,83,197.865276,14.4,1.8,1.3,79.5,4,12.58
고흥,2024.4.24,고흥만 수상태양광,83,345.044196,15,,2.4,75.5,7.6,22.22
고흥,2024.4.25,고흥만 수상태양광,83,424.755408,16.2,,1.8,69.4,11.6,27.9
고흥,2024.4.26,고흥만 수상태양광,83,237.615588,16,,0.7,80.9,2.8,14.24
고흥,2024.4.27,고흥만 수상태양광,83,412.719468,18.3,,1.1,70.6,11.8,27.3
고흥,2024.4.28,고흥만 수상태양광,83,348.472656,18.7,,1.1,69.4,9.3,22.37
고흥,2024.4.29,고흥만 수상태양광,83,27.726468,15.6,65.3,2.2,94.1,0,2.54
고흥,2024.4.30,고흥만 수상태양광,83,277.487532,17.5,0.1,1.6,83,2,15.09
고흥,2024.5.1,고흥만 수상태양광,83,86.406348,14,0,1.3,81.8,0,5.55
고흥,2024.5.2,고흥만 수상태양광,83,398.795712,14.3,,1.3,71.9,11.5,26.35
고흥,2024.5.3,고흥만 수상태양광,83,415.335396,15.9,,1,70.6,12,27.67
고흥,2024.5.4,고흥만 수상태양광,83,338.779224,17.6,4,1.2,70.3,7.9,22.59
고흥,2024.5.5,고흥만 수상태양광,83,34.174224,19.3,128.4,5.3,91.3,0,3.13
고흥,2024.5.6,고흥만 수상태양광,83,162.323868,16.6,1.8,2.2,83.6,0.8,8.51
고흥,2024.5.7,고흥만 수상태양광,83,247.581516,16.3,1.8,2.3,75.8,3.3,14.12
고흥,2024.5.8,고흥만 수상태양광,83,246.596112,13.7,5.5,1.8,79.1,3.4,15.84
고흥,2024.5.9,고흥만 수상태양광,83,414.43458,15.8,,1.6,66,12.1,28.14
고흥,2024.5.10,고흥만 수상태양광,83,416.140116,16.3,,1.6,64.6,12.1,28.38
고흥,2024.5.11,고흥만 수상태양광,83,247.470888,18.7,15.2,3.6,83.6,4.6,18.4
고흥,2024.5.12,고흥만 수상태양광,83,182.646576,18,10.3,2.5,65.6,4.6,18.12
고흥,2024.5.13,고흥만 수상태양광,83,248.467212,16.7,,1.3,61.6,12.2,29.08
고흥,2024.5.14,고흥만 수상태양광,83,251.775552,17.5,,1.2,65.3,12.2,28.93
고흥,2024.5.15,고흥만 수상태양광,83,282.025296,15.4,1,3.2,63.8,9.8,26.91
고흥,2024.5.16,고흥만 수상태양광,83,217.416528,16.7,,3.9,55.1,12.2,29.29
고흥,2024.5.17,고흥만 수상태양광,83,166.4733,17.6,,1.8,63.3,10.1,25.33
고흥,2024.5.18,고흥만 수상태양광,83,163.141776,18.7,,1.1,71.6,12.2,28.55
고흥,2024.5.19,고흥만 수상태양광,83,164.321136,19.7,,1.2,61.1,12.3,29.42
고흥,2024.5.20,고흥만 수상태양광,83,244.642104,21,,1.5,58.1,12.3,28.24
