지점,날짜,발전기명,설비용량(MW),발전량(MWh)
구미,2024.6.24,구미태양광,0.992,3.324574
구미,2024.6.25,구미태양광,0.992,3.79752
구미,2024.6.26,구미태양광,0.992,3.712474
구미,2024.6.27,구미태양광,0.992,1.922296
구미,2024.6.28,구미태양광,0.992,4.025965
구미,2024.6.29,구미태양광,0.992,2.393652
구미,2024.6.30,구미태양광,0.992,1.221487
구미,2024.7.1,구미태양광,0.992,3.744654
구미,2024.7.2,구미태양광,0.992,0.606947
구미,2024.7.3,구미태양광,0.992,2.28243
구미,2024.7.4,구미태양광,0.992,3.984455
구미,2024.7.5,구미태양광,0.992,4.541361
구미,2024.7.6,구미태양광,0.992,3.653901
구미,2024.7.7,구미태양광,0.992,1.660949
구미,2024.7.8,구미태양광,0.992,0.471428
구미,2024.7.9,구미태양광,0.992,0.671886
구미,2024.7.10,구미태양광,0.992,1.433444
구미,2024.7.11,구미태양광,0.992,2.288577
구미,2024.7.12,구미태양광,0.992,4.43462
구미,2024.7.13,구미태양광,0.992,3.80786
구미,2024.7.14,구미태양광,0.992,1.465117
구미,2024.7.15,구미태양광,0.992,2.050731
구미,2024.7.16,구미태양광,0.992,2.377959
구미,2024.7.17,구미태양광,0.992,2.679371
구미,2024.7.18,구미태양광,0.992,1.609389
구미,2024.7.19,구미태양광,0.992,1.796397
구미,2024.7.20,구미태양광,0.992,2.708226
구미,2024.7.21,구미태양광,0.992,3.525614
구미,2024.7.22,구미태양광,0.992,3.988505
구미,2024.7.23,구미태양광,0.992,2.360171
구미,2024.7.24,구미태양광,0.992,2.559112
구미,2024.7.25,구미태양광,0.992,3.755719
구미,2024.7.26,구미태양광,0.992,3.000022
구미,2024.7.27,구미태양광,0.992,3.218342
구미,2024.7.28,구미태양광,0.992,4.325136
구미,2024.7.29,구미태양광,0.992,4.511494
구미,2024.7.30,구미태양광,0.992,4.550689
구미,2024.7.31,구미태양광,0.992,4.406562
구미,2024.8.1,구미태양광,0.992,3.444979
구미,2024.8.2,구미태양광,0.992,4.289701
구미,2024.8.3,구미태양광,0.992,4.110141
구미,2024.8.4,구미태양광,0.992,3.250738
구미,2024.8.5,구미태양광,0.992,3.304903
구미,2024.8.6,구미태양광,0.992,4.464344
구미,2024.8.7,구미태양광,0.992,4.625968
구미,2024.8.8,구미태양광,0.992,3.550127
구미,2024.8.9,구미태양광,0.992,4.349938
구미,2024.8.10,구미태양광,0.992,4.246744
구미,2024.8.11,구미태양광,0.992,4.536008
구미,2024.8.12,구미태양광,0.992,4.479962
구미,2024.8.13,구미태양광,0.992,4.610926
구미,2024.8.14,구미태양광,0.992,4.269887
구미,2024.8.15,구미태양광,0.992,4.018083
구미,2024.8.16,구미태양광,0.992,3.545931
구미,2024.8.17,구미태양광,0.992,4.022927
구미,2024.8.18,구미태양광,0.992,4.311106
구미,2024.8.19,구미태양광,0.992,4.040355
구미,2024.8.20,구미태양광,0.992,2.344985
구미,2024.8.21,구미태양광,0.992,2.150889
구미,2024.8.22,구미태양광,0.992,3.113485
구미,2024.8.23,구미태양광,0.992,4.633634
구미,2024.8.24,구미태양광,0.992,4.316891
구미,2024.8.25,구미태양광,0.992,3.790719
구미,2024.8.26,구미태양광,0.992,2.938987
구미,2024.8.27,구미태양광,0.992,1.499179
구미,2024.8.28,구미태양광,0.992,2.026796
구미,2024.8.29,구미태양광,0.992,3.37852
구미,2024.8.30,구미태양광,0.992,3.863906
구미,2024.8.31,구미태양광,0.992,4.563274
구미,2024.9.1,구미태양광,0.992,4.343214
구미,2024.9.2,구미태양광,0.992,2.271366
구미,2024.9.3,구미태양광,0.992,2.933275
구미,2024.9.4,구미태양광,0.992,4.64188
구미,2024.9.5,구미태양광,0.992,4.310815
구미,2024.9.6,구미태양광,0.992,1.075554
구미,2024.9.7,구미태양광,0.992,1.022545
구미,2024.9.8,구미태양광,0.992,3.270121
구미,2024.9.9,구미태양광,0.992,3.794699
구미,2024.9.10,구미태양광,0.992,4.556038
구미,2024.9.11,구미태양광,0.992,2.070183
구미,2024.9.12,구미태양광,0.992,2.254156
구미,2024.9.13,구미태양광,0.992,2.850399
구미,2024.9.14,구미태양광,0.992,3.341495
구미,2024.9.15,구미태양광,0.992,2.592376
구미,2024.9.16,구미태양광,0.992,1.255691
구미,2024.9.17,구미태양광,0.992,4.288903
구미,2024.9.18,구미태양광,0.992,2.648639
구미,2024.9.19,구미태양광,0.992,2.658688
구미,2024.9.20,구미태양광,0.992,0.438738
구미,2024.9.21,구미태양광,0.992,0.279067
구미,2024.9.22,구미태양광,0.992,2.130931
구미,2024.9.23,구미태양광,0.992,4.022783
구미,2024.9.24,구미태양광,0.992,3.968474
구미,2024.9.25,구미태양광,0.992,3.571387
구미,2024.9.26,구미태양광,0.992,3.938463
구미,2024.9.27,구미태양광,0.992,3.441509
구미,2024.9.28,구미태양광,0.992,2.187913
구미,2024.9.29,구미태양광,0.992,3.730771
구미,2024.9.30,구미태양광,0.992,4.470851
구미,2024.10.1,구미태양광,0.992,2.386132
구미,2024.10.2,구미태양광,0.992,4.443156
구미,2024.10.3,구미태양광,0.992,1.399744
구미,2024.10.4,구미태양광,0.992,3.884947
구미,2024.10.5,구미태양광,0.992,3.522863
구미,2024.10.6,구미태양광,0.992,1.52702
구미,2024.10.7,구미태양광,0.992,1.800373
구미,2024.10.8,구미태양광,0.992,3.939258
구미,2024.10.9,구미태양광,0.992,3.433989
구미,2024.10.10,구미태양광,0.992,4.168788
구미,2024.10.11,구미태양광,0.992,4.385446
구미,2024.10.12,구미태양광,0.992,4.3153
구미,2024.10.13,구미태양광,0.992,3.251896
구미,2024.10.14,구미태양광,0.992,0.857738
구미,2024.10.15,구미태양광,0.992,0.536657
구미,2024.10.16,구미태양광,0.992,2.728257
구미,2024.10.17,구미태양광,0.992,2.215395
구미,2024.10.18,구미태양광,0.992,1.28498
구미,2024.10.19,구미태양광,0.992,0.73567
구미,2024.10.20,구미태양광,0.992,1.261837
구미,2024.10.21,구미태양광,0.992,0.87097
구미,2024.10.22,구미태양광,0.992,0.427533
구미,2024.10.23,구미태양광,0.992,3.766496
구미,2024.10.24,구미태양광,0.992,4.518364
구미,2024.10.25,구미태양광,0.992,3.278436
구미,2024.10.26,구미태양광,0.992,2.839045
구미,2024.10.27,구미태양광,0.992,0.762498
구미,2024.10.28,구미태양광,0.992,0.612226
구미,2024.10.29,구미태양광,0.992,2.736573
구미,2024.10.30,구미태양광,0.992,3.521417
구미,2024.10.31,구미태양광,0.992,3.302227
구미,2024.11.1,구미태양광,0.992,0.238209
구미,2024.11.2,구미태양광,0.992,2.133605
구미,2024.11.3,구미태양광,0.992,2.998069
구미,2024.11.4,구미태양광,0.992,1.676425
구미,2024.11.5,구미태양광,0.992,3.689985
구미,2024.11.6,구미태양광,0.992,4.478806
구미,2024.11.7,구미태양광,0.992,4.106453
구미,2024.11.8,구미태양광,0.992,3.909465
구미,2024.11.9,구미태양광,0.992,3.22138
구미,2024.11.10,구미태양광,0.992,1.427224
구미,2024.11.11,구미태양광,0.992,3.407305
구미,2024.11.12,구미태양광,0.992,3.664025
구미,2024.11.13,구미태양광,0.992,3.390381
구미,2024.11.14,구미태양광,0.992,1.811945
구미,2024.11.15,구미태양광,0.992,0.84718
구미,2024.11.16,구미태양광,0.992,3.339326
구미,2024.11.17,구미태양광,0.992,0.475044
구미,2024.11.18,구미태양광,0.992,4.382191
구미,2024.11.19,구미태양광,0.992,3.021642
구미,2024.11.20,구미태양광,0.992,3.086077
구미,2024.11.21,구미태양광,0.992,2.364727
구미,2024.11.22,구미태양광,0.992,3.975054
구미,2024.11.23,구미태양광,0.992,3.175964
구미,2024.11.24,구미태양광,0.992,3.506087
구미,2024.11.25,구미태양광,0.992,3.058379
구미,2024.11.26,구미태양광,0.992,1.076566
구미,2024.11.27,구미태양광,0.992,1.172022
구미,2024.11.28,구미태양광,0.992,1.7828
구미,2024.11.29,구미태양광,0.992,2.086673
구미,2024.11.30,구미태양광,0.992,3.499578
구미,2024.12.1,구미태양광,0.992,2.770201
구미,2024.12.2,구미태양광,0.992,3.373171
구미,2024.12.3,구미태양광,0.992,2.591362
구미,2024.12.4,구미태양광,0.992,3.838666
구미,2024.12.5,구미태양광,0.992,1.578726
구미,2024.12.6,구미태양광,0.992,3.596771
구미,2024.12.7,구미태양광,0.992,2.949327
구미,2024.12.8,구미태양광,0.992,4.018733
구미,2024.12.9,구미태양광,0.992,3.539422
구미,2024.12.10,구미태양광,0.992,3.815309
구미,2024.12.11,구미태양광,0.992,2.549204
구미,2024.12.12,구미태양광,0.992,3.302301
구미,2024.12.13,구미태양광,0.992,1.791335
구미,2024.12.14,구미태양광,0.992,3.695339
구미,2024.12.15,구미태양광,0.992,0.208052
구미,2024.12.16,구미태양광,0.992,3.784503
구미,2024.12.17,구미태양광,0.992,3.598723
구미,2024.12.18,구미태양광,0.992,3.958998
구미,2024.12.19,구미태양광,0.992,3.743499
구미,2024.12.20,구미태양광,0.992,2.058687
구미,2024.12.21,구미태양광,0.992,0.316019
구미,2024.12.22,구미태양광,0.992,4.107103
구미,2024.12.23,구미태양광,0.992,3.525756
구미,2024.12.24,구미태양광,0.992,3.851901
구미,2024.12.25,구미태양광,0.992,2.711046
구미,2024.12.26,구미태양광,0.992,2.818146
구미,2024.12.27,구미태양광,0.992,3.631482
구미,2024.12.28,구미태양광,0.992,3.601472
구미,2024.12.29,구미태양광,0.992,2.860162
구미,2024.12.30,구미태양광,0.992,1.989841
구미,2024.12.31,구미태양광,0.992,4.063351
동해,2022.4.1,동해바이오화력본부 태양광,2,8.073
동해,2022.4.2,동해바이오화력본부 태양광,2,9.4662
동해,2022.4.3,동해바이오화력본부 태양광,2,9.405
동해,2022.4.4,동해바이오화력본부 태양광,2,9.5796
동해,2022.4.5,동해바이오화력본부 태양광,2,8.721
동해,2022.4.6,동해바이오화력본부 태양광,2,7.5114
동해,2022.4.7,동해바이오화력본부 태양광,2,8.9766
동해,2022.4.8,동해바이오화력본부 태양광,2,9.8226
동해,2022.4.9,동해바이오화력본부 태양광,2,8.6958
동해,2022.4.10,동해바이오화력본부 태양광,2,8.3916
동해,2022.4.11,동해바이오화력본부 태양광,2,9.0504
동해,2022.4.12,동해바이오화력본부 태양광,2,8.1126
동해,2022.4.13,동해바이오화력본부 태양광,2,0.6948
동해,2022.4.14,동해바이오화력본부 태양광,2,1.2366
동해,2022.4.15,동해바이오화력본부 태양광,2,8.082
동해,2022.4.16,동해바이오화력본부 태양광,2,10.2222
동해,2022.4.17,동해바이오화력본부 태양광,2,9.3852
동해,2022.4.18,동해바이오화력본부 태양광,2,6.3
동해,2022.4.19,동해바이오화력본부 태양광,2,9.1926
동해,2022.4.20,동해바이오화력본부 태양광,2,9.3366
동해,2022.4.21,동해바이오화력본부 태양광,2,6.9336
동해,2022.4.22,동해바이오화력본부 태양광,2,6.0876
동해,2022.4.23,동해바이오화력본부 태양광,2,7.587
동해,2022.4.24,동해바이오화력본부 태양광,2,9.054
동해,2022.4.25,동해바이오화력본부 태양광,2,6.0804
동해,2022.4.26,동해바이오화력본부 태양광,2,5.0238
동해,2022.4.27,동해바이오화력본부 태양광,2,9.72
동해,2022.4.28,동해바이오화력본부 태양광,2,6.1074
동해,2022.4.29,동해바이오화력본부 태양광,2,2.2716
동해,2022.4.30,동해바이오화력본부 태양광,2,7.6248
동해,2022.5.1,동해바이오화력본부 태양광,2,8.1324
동해,2022.5.2,동해바이오화력본부 태양광,2,5.8554
동해,2022.5.3,동해바이오화력본부 태양광,2,9.4176
동해,2022.5.4,동해바이오화력본부 태양광,2,8.8092
동해,2022.5.5,동해바이오화력본부 태양광,2,9.513
동해,2022.5.6,동해바이오화력본부 태양광,2,9.5508
동해,2022.5.7,동해바이오화력본부 태양광,2,1.782
동해,2022.5.8,동해바이오화력본부 태양광,2,3.9168
동해,2022.5.9,동해바이오화력본부 태양광,2,10.0044
동해,2022.5.10,동해바이오화력본부 태양광,2,9.2754
동해,2022.5.11,동해바이오화력본부 태양광,2,9.4266
동해,2022.5.12,동해바이오화력본부 태양광,2,5.9796
동해,2022.5.13,동해바이오화력본부 태양광,2,1.8864
동해,2022.5.14,동해바이오화력본부 태양광,2,8.982
동해,2022.5.15,동해바이오화력본부 태양광,2,10.35
동해,2022.5.16,동해바이오화력본부 태양광,2,9.4014
동해,2022.5.17,동해바이오화력본부 태양광,2,8.9604
동해,2022.5.18,동해바이오화력본부 태양광,2,5.6466
동해,2022.5.19,동해바이오화력본부 태양광,2,6.3954
동해,2022.5.20,동해바이오화력본부 태양광,2,8.5626
동해,2022.5.21,동해바이오화력본부 태양광,2,8.5014
동해,2022.5.22,동해바이오화력본부 태양광,2,7.0956
동해,2022.5.23,동해바이오화력본부 태양광,2,9.279
동해,2022.5.24,동해바이오화력본부 태양광,2,7.9794
동해,2022.5.25,동해바이오화력본부 태양광,2,7.4358
동해,2022.5.26,동해바이오화력본부 태양광,2,9.801
동해,2022.5.27,동해바이오화력본부 태양광,2,4.5324
동해,2022.5.28,동해바이오화력본부 태양광,2,8.7948
동해,2022.5.29,동해바이오화력본부 태양광,2,8.9208
동해,2022.5.30,동해바이오화력본부 태양광,2,3.6558
동해,2022.5.31,동해바이오화력본부 태양광,2,9.531
동해,2022.6.1,동해바이오화력본부 태양광,2,8.7966
동해,2022.6.2,동해바이오화력본부 태양광,2,9.261
동해,2022.6.3,동해바이오화력본부 태양광,2,5.4774
동해,2022.6.4,동해바이오화력본부 태양광,2,7.3116
동해,2022.6.5,동해바이오화력본부 태양광,2,2.619
동해,2022.6.6,동해바이오화력본부 태양광,2,1.287
동해,2022.6.7,동해바이오화력본부 태양광,2,5.4936
동해,2022.6.8,동해바이오화력본부 태양광,2,6.7536
동해,2022.6.9,동해바이오화력본부 태양광,2,5.5566
동해,2022.6.10,동해바이오화력본부 태양광,2,8.7192
동해,2022.6.11,동해바이오화력본부 태양광,2,4.8798
동해,2022.6.12,동해바이오화력본부 태양광,2,7.5546
동해,2022.6.13,동해바이오화력본부 태양광,2,8.3358
동해,2022.6.14,동해바이오화력본부 태양광,2,2.9628
동해,2022.6.15,동해바이오화력본부 태양광,2,4.8546
동해,2022.6.16,동해바이오화력본부 태양광,2,8.955
동해,2022.6.17,동해바이오화력본부 태양광,2,9.126
동해,2022.6.18,동해바이오화력본부 태양광,2,8.262
동해,2022.6.19,동해바이오화력본부 태양광,2,8.712
동해,2022.6.20,동해바이오화력본부 태양광,2,8.4402
동해,2022.6.21,동해바이오화력본부 태양광,2,7.7022
동해,2022.6.22,동해바이오화력본부 태양광,2,8.0784
동해,2022.6.23,동해바이오화력본부 태양광,2,4.5954
동해,2022.6.24,동해바이오화력본부 태양광,2,6.0642
동해,2022.6.25,동해바이오화력본부 태양광,2,8.3394
동해,2022.6.26,동해바이오화력본부 태양광,2,3.8196
동해,2022.6.27,동해바이오화력본부 태양광,2,3.4686
동해,2022.6.28,동해바이오화력본부 태양광,2,5.1516
동해,2022.6.29,동해바이오화력본부 태양광,2,2.0898
동해,2022.6.30,동해바이오화력본부 태양광,2,4.6386
동해,2022.7.1,동해바이오화력본부 태양광,2,8.478
동해,2022.7.2,동해바이오화력본부 태양광,2,7.7364
동해,2022.7.3,동해바이오화력본부 태양광,2,6.9966
동해,2022.7.4,동해바이오화력본부 태양광,2,5.3658
동해,2022.7.5,동해바이오화력본부 태양광,2,6.8562
동해,2022.7.6,동해바이오화력본부 태양광,2,5.7888
동해,2022.7.7,동해바이오화력본부 태양광,2,5.688
동해,2022.7.8,동해바이오화력본부 태양광,2,5.0346
동해,2022.7.9,동해바이오화력본부 태양광,2,7.5528
동해,2022.7.10,동해바이오화력본부 태양광,2,3.5172
동해,2022.7.11,동해바이오화력본부 태양광,2,3.6054
동해,2022.7.12,동해바이오화력본부 태양광,2,5.5656
동해,2022.7.13,동해바이오화력본부 태양광,2,2.4642
동해,2022.7.14,동해바이오화력본부 태양광,2,4.6512
동해,2022.7.15,동해바이오화력본부 태양광,2,6.1272
동해,2022.7.16,동해바이오화력본부 태양광,2,6.9552
동해,2022.7.17,동해바이오화력본부 태양광,2,6.444
동해,2022.7.18,동해바이오화력본부 태양광,2,5.2542
동해,2022.7.19,동해바이오화력본부 태양광,2,7.479
동해,2022.7.20,동해바이오화력본부 태양광,2,6.516
동해,2022.7.21,동해바이오화력본부 태양광,2,2.286
동해,2022.7.22,동해바이오화력본부 태양광,2,6.9408
동해,2022.7.23,동해바이오화력본부 태양광,2,6.2604
동해,2022.7.24,동해바이오화력본부 태양광,2,6.2442
동해,2022.7.25,동해바이오화력본부 태양광,2,6.525
동해,2022.7.26,동해바이오화력본부 태양광,2,4.9518
동해,2022.7.27,동해바이오화력본부 태양광,2,6.813
동해,2022.7.28,동해바이오화력본부 태양광,2,4.1436
동해,2022.7.29,동해바이오화력본부 태양광,2,6.1974
동해,2022.7.30,동해바이오화력본부 태양광,2,3.3408
동해,2022.7.31,동해바이오화력본부 태양광,2,1.5246
동해,2022.8.1,동해바이오화력본부 태양광,2,2.5002
동해,2022.8.2,동해바이오화력본부 태양광,2,3.8178
동해,2022.8.3,동해바이오화력본부 태양광,2,3.1446
동해,2022.8.4,동해바이오화력본부 태양광,2,5.3856
동해,2022.8.5,동해바이오화력본부 태양광,2,7.119
동해,2022.8.6,동해바이오화력본부 태양광,2,5.9544
동해,2022.8.7,동해바이오화력본부 태양광,2,6.0156
동해,2022.8.8,동해바이오화력본부 태양광,2,1.7676
동해,2022.8.9,동해바이오화력본부 태양광,2,0.6714
동해,2022.8.10,동해바이오화력본부 태양광,2,1.9872
동해,2022.8.11,동해바이오화력본부 태양광,2,1.5408
동해,2022.8.12,동해바이오화력본부 태양광,2,7.4466
동해,2022.8.13,동해바이오화력본부 태양광,2,2.3598
동해,2022.8.14,동해바이오화력본부 태양광,2,4.8312
동해,2022.8.15,동해바이오화력본부 태양광,2,2.9952
동해,2022.8.16,동해바이오화력본부 태양광,2,5.7078
동해,2022.8.17,동해바이오화력본부 태양광,2,3.9276
동해,2022.8.18,동해바이오화력본부 태양광,2,7.2648
동해,2022.8.19,동해바이오화력본부 태양광,2,2.8638
동해,2022.8.20,동해바이오화력본부 태양광,2,1.3158
동해,2022.8.21,동해바이오화력본부 태양광,2,8.154
동해,2022.8.22,동해바이오화력본부 태양광,2,5.9256
동해,2022.8.23,동해바이오화력본부 태양광,2,1.5408
동해,2022.8.24,동해바이오화력본부 태양광,2,2.385
동해,2022.8.25,동해바이오화력본부 태양광,2,3.7368
동해,2022.8.26,동해바이오화력본부 태양광,2,7.353
동해,2022.8.27,동해바이오화력본부 태양광,2,8.181
동해,2022.8.28,동해바이오화력본부 태양광,2,8.2512
동해,2022.8.29,동해바이오화력본부 태양광,2,2.2518
동해,2022.8.30,동해바이오화력본부 태양광,2,0.6426
동해,2022.8.31,동해바이오화력본부 태양광,2,1.6308
동해,2022.9.1,동해바이오화력본부 태양광,2,6.3936
동해,2022.9.2,동해바이오화력본부 태양광,2,5.9796
동해,2022.9.3,동해바이오화력본부 태양광,2,5.9652
동해,2022.9.4,동해바이오화력본부 태양광,2,2.0664
동해,2022.9.5,동해바이오화력본부 태양광,2,0.5778
동해,2022.9.6,동해바이오화력본부 태양광,2,3.2544
동해,2022.9.7,동해바이오화력본부 태양광,2,7.8948
동해,2022.9.8,동해바이오화력본부 태양광,2,7.9488
동해,2022.9.9,동해바이오화력본부 태양광,2,7.3692
동해,2022.9.10,동해바이오화력본부 태양광,2,5.5314
동해,2022.9.11,동해바이오화력본부 태양광,2,4.7304
동해,2022.9.12,동해바이오화력본부 태양광,2,3.987
동해,2022.9.13,동해바이오화력본부 태양광,2,4.419
동해,2022.9.14,동해바이오화력본부 태양광,2,5.1516
동해,2022.9.15,동해바이오화력본부 태양광,2,6.3252
동해,2022.9.16,동해바이오화력본부 태양광,2,5.7402
동해,2022.9.17,동해바이오화력본부 태양광,2,6.1614
동해,2022.9.18,동해바이오화력본부 태양광,2,1.7856
동해,2022.9.19,동해바이오화력본부 태양광,2,0.9918
동해,2022.9.20,동해바이오화력본부 태양광,2,2.223
동해,2022.9.21,동해바이오화력본부 태양광,2,8.397
동해,2022.9.22,동해바이오화력본부 태양광,2,6.5034
동해,2022.9.23,동해바이오화력본부 태양광,2,6.813
동해,2022.9.24,동해바이오화력본부 태양광,2,7.7814
동해,2022.9.25,동해바이오화력본부 태양광,2,4.0824
동해,2022.9.26,동해바이오화력본부 태양광,2,5.6088
동해,2022.9.27,동해바이오화력본부 태양광,2,6.8616
동해,2022.9.28,동해바이오화력본부 태양광,2,5.3586
동해,2022.9.29,동해바이오화력본부 태양광,2,6.9876
동해,2022.9.30,동해바이오화력본부 태양광,2,6.9282
동해,2022.10.1,동해바이오화력본부 태양광,2,6.345
동해,2022.10.2,동해바이오화력본부 태양광,2,1.8252
동해,2022.10.3,동해바이오화력본부 태양광,2,3.0222
동해,2022.10.4,동해바이오화력본부 태양광,2,1.2078
동해,2022.10.5,동해바이오화력본부 태양광,2,0.6912
동해,2022.10.6,동해바이오화력본부 태양광,2,0.6948
동해,2022.10.7,동해바이오화력본부 태양광,2,1.7874
동해,2022.10.8,동해바이오화력본부 태양광,2,3.4434
동해,2022.10.9,동해바이오화력본부 태양광,2,4.2912
동해,2022.10.10,동해바이오화력본부 태양광,2,7.7184
동해,2022.10.11,동해바이오화력본부 태양광,2,7.3152
동해,2022.10.12,동해바이오화력본부 태양광,2,6.8634
동해,2022.10.13,동해바이오화력본부 태양광,2,6.9858
동해,2022.10.14,동해바이오화력본부 태양광,2,5.6844
동해,2022.10.15,동해바이오화력본부 태양광,2,6.543
동해,2022.10.16,동해바이오화력본부 태양광,2,2.7918
동해,2022.10.17,동해바이오화력본부 태양광,2,4.9626
동해,2022.10.18,동해바이오화력본부 태양광,2,6.9048
동해,2022.10.19,동해바이오화력본부 태양광,2,6.9138
동해,2022.10.20,동해바이오화력본부 태양광,2,6.7878
동해,2022.10.21,동해바이오화력본부 태양광,2,3.5658
동해,2022.10.22,동해바이오화력본부 태양광,2,6.0642
동해,2022.10.23,동해바이오화력본부 태양광,2,0.6354
동해,2022.10.24,동해바이오화력본부 태양광,2,2.5524
동해,2022.10.25,동해바이오화력본부 태양광,2,2.3112
동해,2022.10.26,동해바이오화력본부 태양광,2,5.9256
동해,2022.10.27,동해바이오화력본부 태양광,2,5.5134
동해,2022.10.28,동해바이오화력본부 태양광,2,0.2592
동해,2022.10.29,동해바이오화력본부 태양광,2,3.465
동해,2022.10.30,동해바이오화력본부 태양광,2,3.4164
동해,2022.10.31,동해바이오화력본부 태양광,2,4.9914
동해,2022.11.1,동해바이오화력본부 태양광,2,5.391
동해,2022.11.2,동해바이오화력본부 태양광,2,5.5962
동해,2022.11.3,동해바이오화력본부 태양광,2,0.0432
동해,2022.11.4,동해바이오화력본부 태양광,2,3.6252
동해,2022.11.5,동해바이오화력본부 태양광,2,5.9166
동해,2022.11.6,동해바이오화력본부 태양광,2,5.6628
동해,2022.11.7,동해바이오화력본부 태양광,2,4.6944
동해,2022.11.8,동해바이오화력본부 태양광,2,5.0976
동해,2022.11.9,동해바이오화력본부 태양광,2,5.0256
동해,2022.11.10,동해바이오화력본부 태양광,2,4.3452
동해,2022.11.11,동해바이오화력본부 태양광,2,3.744
동해,2022.11.12,동해바이오화력본부 태양광,2,4.7754
동해,2022.11.13,동해바이오화력본부 태양광,2,0.1674
동해,2022.11.14,동해바이오화력본부 태양광,2,2.1834
동해,2022.11.15,동해바이오화력본부 태양광,2,4.8942
동해,2022.11.16,동해바이오화력본부 태양광,2,4.9626
동해,2022.11.17,동해바이오화력본부 태양광,2,4.8024
동해,2022.11.18,동해바이오화력본부 태양광,2,4.6908
동해,2022.11.19,동해바이오화력본부 태양광,2,1.8702
동해,2022.11.20,동해바이오화력본부 태양광,2,3.7044
동해,2022.11.21,동해바이오화력본부 태양광,2,2.619
동해,2022.11.22,동해바이오화력본부 태양광,2,2.2392
동해,2022.11.23,동해바이오화력본부 태양광,2,2.8584
동해,2022.11.24,동해바이오화력본부 태양광,2,4.158
동해,2022.11.25,동해바이오화력본부 태양광,2,4.383
동해,2022.11.26,동해바이오화력본부 태양광,2,4.5198
동해,2022.11.27,동해바이오화력본부 태양광,2,4.5018
동해,2022.11.28,동해바이오화력본부 태양광,2,2.655
동해,2022.11.29,동해바이오화력본부 태양광,2,1.0314
동해,2022.11.30,동해바이오화력본부 태양광,2,4.9302
동해,2022.12.1,동해바이오화력본부 태양광,2,5.0688
동해,2022.12.2,동해바이오화력본부 태양광,2,4.9896
동해,2022.12.3,동해바이오화력본부 태양광,2,1.5372
동해,2022.12.4,동해바이오화력본부 태양광,2,3.0942
동해,2022.12.5,동해바이오화력본부 태양광,2,4.2192
동해,2022.12.6,동해바이오화력본부 태양광,2,3.8142
동해,2022.12.7,동해바이오화력본부 태양광,2,4.5666
동해,2022.12.8,동해바이오화력본부 태양광,2,4.0068
동해,2022.12.9,동해바이오화력본부 태양광,2,2.6118
동해,2022.12.10,동해바이오화력본부 태양광,2,3.195
동해,2022.12.11,동해바이오화력본부 태양광,2,3.5442
동해,2022.12.12,동해바이오화력본부 태양광,2,3.141
동해,2022.12.13,동해바이오화력본부 태양광,2,3.3336
동해,2022.12.14,동해바이오화력본부 태양광,2,4.851
동해,2022.12.15,동해바이오화력본부 태양광,2,2.727
동해,2022.12.16,동해바이오화력본부 태양광,2,3.7998
동해,2022.12.17,동해바이오화력본부 태양광,2,3.1914
동해,2022.12.18,동해바이오화력본부 태양광,2,4.2372
동해,2022.12.19,동해바이오화력본부 태양광,2,4.2732
동해,2022.12.20,동해바이오화력본부 태양광,2,3.897
동해,2022.12.21,동해바이오화력본부 태양광,2,2.5902
동해,2022.12.22,동해바이오화력본부 태양광,2,4.518
동해,2022.12.23,동해바이오화력본부 태양광,2,3.9654
동해,2022.12.24,동해바이오화력본부 태양광,2,3.5532
동해,2022.12.25,동해바이오화력본부 태양광,2,4.3974
동해,2022.12.26,동해바이오화력본부 태양광,2,2.9754
동해,2022.12.27,동해바이오화력본부 태양광,2,4.0986
동해,2022.12.28,동해바이오화력본부 태양광,2,4.221
동해,2022.12.29,동해바이오화력본부 태양광,2,4.5414
동해,2022.12.30,동해바이오화력본부 태양광,2,4.3938
동해,2022.12.31,동해바이오화력본부 태양광,2,4.3884
동해,2023.1.1,동해바이오화력본부 태양광,2,4.3254
동해,2023.1.2,동해바이오화력본부 태양광,2,4.4892
동해,2023.1.3,동해바이오화력본부 태양광,2,4.6764
동해,2023.1.4,동해바이오화력본부 태양광,2,4.5936
동해,2023.1.5,동해바이오화력본부 태양광,2,4.293
동해,2023.1.6,동해바이오화력본부 태양광,2,4.086
동해,2023.1.7,동해바이오화력본부 태양광,2,3.5496
동해,2023.1.8,동해바이오화력본부 태양광,2,4.428
동해,2023.1.9,동해바이오화력본부 태양광,2,3.0528
동해,2023.1.10,동해바이오화력본부 태양광,2,4.5522
동해,2023.1.11,동해바이오화력본부 태양광,2,4.3794
동해,2023.1.12,동해바이오화력본부 태양광,2,4.0644
동해,2023.1.13,동해바이오화력본부 태양광,2,0.7416
동해,2023.1.14,동해바이오화력본부 태양광,2,0.0216
동해,2023.1.15,동해바이오화력본부 태양광,2,0.7866
동해,2023.1.16,동해바이오화력본부 태양광,2,3.5766
동해,2023.1.17,동해바이오화력본부 태양광,2,2.1636
동해,2023.1.18,동해바이오화력본부 태양광,2,4.8528
동해,2023.1.19,동해바이오화력본부 태양광,2,4.6836
동해,2023.1.20,동해바이오화력본부 태양광,2,5.517
동해,2023.1.21,동해바이오화력본부 태양광,2,5.463
동해,2023.1.22,동해바이오화력본부 태양광,2,2.6712
동해,2023.1.23,동해바이오화력본부 태양광,2,4.6944
